武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
1	片手剑	10	猎人匕首1	0	组合模型	wp/one/bs_one001	
1	片手剑	11	猎人匕首2	0	组合模型	wp/one/bs_one001	
1	片手剑	12	猎人匕首3	1	组合模型	wp/one/bs_one001	
1	片手剑	13	钢铁匕首1	2	组合模型	wp/one/bs_one001	
1	片手剑	14	钢铁匕首2	3	组合模型	wp/one/bs_one001	
1	片手剑	15	钢铁匕首3	4	组合模型	wp/one/bs_one001	
1	片手剑	16	铬钢切刀1	5	组合模型	wp/one/bs_one001	
1	片手剑	17	铬钢切刀2	5	组合模型	wp/one/bs_one001	
1	片手剑	18	灭尽龙片手剑	6	组合模型	wp/one/bs_one003	wp/one/parts/op_one005
1	片手剑	19	歼灭之尖兵	7	独立模型	wp/one/one004	
1	片手剑	20	火炎匕首1	3	组合模型	wp/one/bs_one001	wp/one/parts/op_one009
1	片手剑	21	火炎匕首2	4	组合模型	wp/one/bs_one001	wp/one/parts/op_one009
1	片手剑	22	炙热锐剑	5	独立模型	wp/one/one002	
1	片手剑	23	日冕短剑	6	独立模型	wp/one/one002	
1	片手剑	97	重铁剑	3	独立模型	wp/one/one007	
1	片手剑	95	重铁剑改	5	独立模型	wp/one/one007	
1	片手剑	96	至尊剑	6	独立模型	wp/one/one007	
1	片手剑	25	水流小刀1	1	组合模型	wp/one/bs_one001	
1	片手剑	26	水流小刀2	2	组合模型	wp/one/bs_one001	
1	片手剑	27	水流小刀3	3	组合模型	wp/one/bs_one001	
1	片手剑	28	汹涌奔流1	4	组合模型	wp/one/bs_one002	
1	片手剑	29	汹涌奔流2	5	组合模型	wp/one/bs_one002	
1	片手剑	30	汹涌奔流3	5	组合模型	wp/one/bs_one002	
1	片手剑	54	优雅斗士1	3	组合模型	wp/one/bs_one001	wp/one/parts/op_one007
1	片手剑	55	优雅斗士2	4	组合模型	wp/one/bs_one001	wp/one/parts/op_one007
1	片手剑	56	三星剑	5	独立模型	wp/one/one005	
1	片手剑	57	冰凌三星剑	7	独立模型	wp/one/one005	
1	片手剑	31	公主刺剑	2	独立模型	wp/one/one003	
1	片手剑	32	女王刺剑	4	独立模型	wp/one/one003	
1	片手剑	33	女王蔷薇	5	独立模型	wp/one/one008	
1	片手剑	34	皇家蔷薇	6	独立模型	wp/one/one008	
1	片手剑	41	浮空龙匕首1	2	组合模型	wp/one/bs_one001	wp/one/parts/op_one006
1	片手剑	42	浮空龙匕首2	3	组合模型	wp/one/bs_one001	wp/one/parts/op_one006
1	片手剑	43	浮空龙战斧1	4	组合模型	wp/one/bs_one003	wp/one/parts/op_one006
1	片手剑	44	浮空龙战斧2	5	组合模型	wp/one/bs_one003	wp/one/parts/op_one006
1	片手剑	45	浮空龙战斧3	5	组合模型	wp/one/bs_one003	wp/one/parts/op_one006
1	片手剑	35	鲜花匕首1	1	组合模型	wp/one/bs_one001	wp/one/parts/op_one002
1	片手剑	36	鲜花匕首2	2	组合模型	wp/one/bs_one001	wp/one/parts/op_one002
1	片手剑	37	鲜花匕首3	3	组合模型	wp/one/bs_one001	wp/one/parts/op_one002
1	片手剑	38	盛开曼陀罗1	4	组合模型	wp/one/bs_one002	wp/one/parts/op_one002
1	片手剑	39	盛开曼陀罗2	5	组合模型	wp/one/bs_one002	wp/one/parts/op_one002
1	片手剑	40	盛开曼陀罗3	5	组合模型	wp/one/bs_one002	wp/one/parts/op_one002
1	片手剑	98	痹贼龙匕首1	2	组合模型	wp/one/bs_one001	wp/one/parts/op_one013
1	片手剑	99	痹贼龙匕首2	3	组合模型	wp/one/bs_one001	wp/one/parts/op_one013
1	片手剑	100	马拉多战斧1	4	组合模型	wp/one/bs_one003	wp/one/parts/op_one013
1	片手剑	101	马拉多战斧2	5	组合模型	wp/one/bs_one003	wp/one/parts/op_one013
1	片手剑	102	马拉多战斧3	5	组合模型	wp/one/bs_one003	wp/one/parts/op_one013
1	片手剑	46	骨制曲刀1	0	组合模型	wp/one/bs_one004	
1	片手剑	47	骨制曲刀2	0	组合模型	wp/one/bs_one004	
1	片手剑	48	骨制曲刀3	1	组合模型	wp/one/bs_one004	
1	片手剑	49	酋长曲刀1	2	组合模型	wp/one/bs_one004	
1	片手剑	50	酋长曲刀2	3	组合模型	wp/one/bs_one004	
1	片手剑	51	酋长曲刀3	4	组合模型	wp/one/bs_one004	
1	片手剑	52	大地巴龙刀1	5	组合模型	wp/one/bs_one005	
1	片手剑	53	大地巴龙刀2	5	组合模型	wp/one/bs_one005	
1	片手剑	79	尖刺锐剑1	2	组合模型	wp/one/bs_one004	wp/one/parts/op_one008
1	片手剑	80	尖刺锐剑2	3	组合模型	wp/one/bs_one004	wp/one/parts/op_one008
1	片手剑	81	骨锤龙棍棒1	4	组合模型	wp/one/bs_one006	wp/one/parts/op_one008
1	片手剑	82	骨锤龙棍棒2	5	组合模型	wp/one/bs_one006	wp/one/parts/op_one008
1	片手剑	83	骨锤龙棍棒3	5	组合模型	wp/one/bs_one006	wp/one/parts/op_one008
1	片手剑	63	贼龙锐剑1	1	组合模型	wp/one/bs_one004	wp/one/parts/op_one001
1	片手剑	64	贼龙锐剑2	2	组合模型	wp/one/bs_one004	wp/one/parts/op_one001
1	片手剑	65	贼龙锐剑3	3	组合模型	wp/one/bs_one004	wp/one/parts/op_one001
1	片手剑	66	贼龙棍棒1	4	组合模型	wp/one/bs_one006	wp/one/parts/op_one001
1	片手剑	67	贼龙棍棒2	5	组合模型	wp/one/bs_one006	wp/one/parts/op_one001
1	片手剑	68	贼龙棍棒3	5	组合模型	wp/one/bs_one006	wp/one/parts/op_one001
1	片手剑	58	闪雷锐剑1	2	组合模型	wp/one/bs_one004	
1	片手剑	59	闪雷锐剑2	3	组合模型	wp/one/bs_one004	
1	片手剑	60	雷光战狂1	4	组合模型	wp/one/bs_one005	
1	片手剑	61	雷光战狂2	5	组合模型	wp/one/bs_one005	
1	片手剑	62	雷光战狂3	5	组合模型	wp/one/bs_one005	
1	片手剑	73	土砂龙锐剑1	1	组合模型	wp/one/bs_one004	wp/one/parts/op_one003
1	片手剑	74	土砂龙锐剑2	2	组合模型	wp/one/bs_one004	wp/one/parts/op_one003
1	片手剑	75	土砂龙锐剑3	3	组合模型	wp/one/bs_one004	wp/one/parts/op_one003
1	片手剑	76	土砂龙棍棒1	4	组合模型	wp/one/bs_one006	wp/one/parts/op_one003
1	片手剑	77	土砂龙棍棒2	5	组合模型	wp/one/bs_one006	wp/one/parts/op_one003
1	片手剑	78	土砂龙棍棒3	5	组合模型	wp/one/bs_one006	wp/one/parts/op_one003
1	片手剑	69	火炎锐剑1	2	组合模型	wp/one/bs_one004	wp/one/parts/op_one004
1	片手剑	70	火炎锐剑2	3	组合模型	wp/one/bs_one004	wp/one/parts/op_one004
1	片手剑	71	蛮颚龙剑	4	独立模型	wp/one/one006	
1	片手剑	72	蛮颚剑追寻者	6	独立模型	wp/one/one006	
1	片手剑	84	龙骨剑1	2	组合模型	wp/one/bs_one004	
1	片手剑	85	龙骨剑2	3	组合模型	wp/one/bs_one004	
1	片手剑	86	龙骨剑3	5	组合模型	wp/one/bs_one004	
1	片手剑	87	雷刀	3	组合模型	wp/one/bs_one004	wp/one/parts/op_one010
1	片手剑	88	雷光刀1	5	组合模型	wp/one/bs_one005	wp/one/parts/op_one010
1	片手剑	89	雷光刀2	6	组合模型	wp/one/bs_one005	wp/one/parts/op_one010
1	片手剑	90	黑钢剑1	4	组合模型	wp/one/bs_one002	
1	片手剑	91	黑钢剑2	5	组合模型	wp/one/bs_one002	
1	片手剑	92	炎王之剑	6	独立模型	wp/one/one001	
1	片手剑	93	炎王纹章	7	独立模型	wp/one/one001	
1	片手剑	94	冥灯龙剑	7	组合模型	wp/one/bs_one001	wp/one/parts/op_one011
1	片手剑	103	致命暴龙	5	独立模型	wp/one/one009	
1	片手剑	104	致命宽剑	6	独立模型	wp/one/one009	
1	片手剑	105	金色的剑·水	5	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	106	金色的剑·龙	5	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	107	金色的剑·爆破	5	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	108	金色的剑·贼	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one001
1	片手剑	109	金色的剑·毒妖	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one002
1	片手剑	110	金色的剑·土砂	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one003
1	片手剑	111	金色的剑·蛮颚	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one004
1	片手剑	112	金色的剑·痹贼	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one013
1	片手剑	113	金色的剑·浮空	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one006
1	片手剑	114	金色的剑·风漂	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one007
1	片手剑	115	金色的剑·骨锤	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one008
1	片手剑	116	金色的剑·王	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one009
1	片手剑	117	金色的剑·幻	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one010
1	片手剑	118	铠罗切刀·贼	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one001
1	片手剑	119	铠罗切刀·毒妖	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one002
1	片手剑	120	铠罗切刀·土砂	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one003
1	片手剑	121	铠罗切刀·蛮颚	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one004
1	片手剑	122	铠罗切刀·痹贼	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one013
1	片手剑	123	铠罗切刀·浮空	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one006
1	片手剑	124	铠罗切刀·风漂	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one007
1	片手剑	125	铠罗切刀·骨锤	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one008
1	片手剑	126	铠罗切刀·王	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one009
1	片手剑	127	铠罗切刀·幻	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one010
1	片手剑	128	铠罗切刀·水	7	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	129	铠罗切刀·龙	7	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	130	铠罗切刀·爆破	7	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	131	皇后锐剑	6	组合模型	wp/one/bs_one009	
1	片手剑	132	皇后锐剑·炎妃	7	组合模型	wp/one/bs_one009	
1	片手剑	133	皇后锐剑·灭尽	7	组合模型	wp/one/bs_one009	wp/one/parts/op_one005
1	片手剑	134	皇后锐剑·冥灯	7	组合模型	wp/one/bs_one009	wp/one/parts/op_one011
1	片手剑	135	铠罗切刀·火	7	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	136	皇金剑·痹贼	7	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one013
1	片手剑	137	皇金剑·风漂	7	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one007
1	片手剑	138	皇金剑·王	7	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one009
1	片手剑	139	皇金剑·幻	7	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one010
1	片手剑	140	皇金剑·水	7	组合模型 (凯罗武器)	wp/one/bs_one014	
1	片手剑	141	皇金剑·龙	7	组合模型 (凯罗武器)	wp/one/bs_one014	
1	片手剑	142	皇金剑·爆破	7	组合模型 (凯罗武器)	wp/one/bs_one014	
1	片手剑	143	猎魔人的银剑	6	独立模型	wp/one/one030	
1	片手剑	144	猎魔人的银剑＋	7	独立模型	wp/one/one030	
1	片手剑	145	防卫队战斧型击剑1	0	组合模型	wp/one/bs_one003	
1	片手剑	146	防卫队战斧型击剑2	2	组合模型	wp/one/bs_one003	
1	片手剑	147	防卫队战斧型击剑3	4	组合模型	wp/one/bs_one003	
1	片手剑	148	防卫队战斧型击剑4	5	组合模型	wp/one/bs_one003	
1	片手剑	149	防卫队战斧型击剑5	6	组合模型	wp/one/bs_one003	
1	片手剑	150	铬钢骑士剑1	8	组合模型	wp/one/bs_one010	
1	片手剑	151	铬钢骑士剑2	9	组合模型	wp/one/bs_one010	
1	片手剑	152	铬钢骑士剑3	10	组合模型	wp/one/bs_one010	
1	片手剑	153	歼灭之尖兵【狂】	11	独立模型	wp/one/one013	
1	片手剑	154	日冕短剑·改	9	独立模型	wp/one/one002	
1	片手剑	155	苍色日冕短剑	9	独立模型	wp/one/one029	
1	片手剑	156	白金黎明	11	独立模型	wp/one/one022	
1	片手剑	157	遗产之剑	9	独立模型	wp/one/one028	
1	片手剑	158	传说之剑	10	独立模型	wp/one/one028	
1	片手剑	159	汹涌奔流4	8	组合模型	wp/one/bs_one002	
1	片手剑	160	Unavailable	0	组合模型	wp/one/bs_one001	
1	片手剑	161	冰尖利刃	9	独立模型	wp/one/one018	
1	片手剑	162	冰尖利刃·改	9	独立模型	wp/one/one018	
1	片手剑	163	冰牙锐爪	10	独立模型	wp/one/one018	
1	片手剑	164	冰凌三星剑·改	9	独立模型	wp/one/one005	
1	片手剑	165	霜漂三星剑	9	独立模型	wp/one/one012	
1	片手剑	166	凌冽冰川	10	独立模型	wp/one/one012	
1	片手剑	167	皇家蔷薇·改	8	独立模型	wp/one/one008	
1	片手剑	168	君王蔷薇	9	独立模型	wp/one/one008	
1	片手剑	169	疯狂玫瑰	11	独立模型	wp/one/one021	
1	片手剑	170	浮空龙雄兵1	8	组合模型	wp/one/bs_one010	wp/one/parts/op_one006
1	片手剑	171	浮空龙雄兵2	9	组合模型	wp/one/bs_one010	wp/one/parts/op_one006
1	片手剑	172	夜神战斧1	8	组合模型	wp/one/bs_one003	wp/one/parts/op_one015
1	片手剑	173	夜神战斧2	9	组合模型	wp/one/bs_one003	wp/one/parts/op_one015
1	片手剑	174	曼陀罗满开1	8	组合模型	wp/one/bs_one003	wp/one/parts/op_one002
1	片手剑	175	曼陀罗满开2	9	组合模型	wp/one/bs_one003	wp/one/parts/op_one002
1	片手剑	176	舄湖盛开1	8	组合模型	wp/one/bs_one002	wp/one/parts/op_one014
1	片手剑	177	舄湖盛开2	9	组合模型	wp/one/bs_one002	wp/one/parts/op_one014
1	片手剑	178	蛇神直刀1	8	组合模型	wp/one/bs_one010	wp/one/parts/op_one013
1	片手剑	179	蛇神直刀2	9	组合模型	wp/one/bs_one010	wp/one/parts/op_one013
1	片手剑	180	隐密锐剑	9	独立模型	wp/one/one014	
1	片手剑	181	隐密锐剑·改	9	独立模型	wp/one/one014	
1	片手剑	182	暗夜剑【昏冥】	10	独立模型	wp/one/one014	
1	片手剑	183	暴戾灰烬1	8	组合模型	wp/one/bs_one011	
1	片手剑	184	暴戾灰烬2	9	组合模型	wp/one/bs_one011	
1	片手剑	185	暴戾灰烬3	10	组合模型	wp/one/bs_one011	
1	片手剑	186	严冰微风	10	组合模型	wp/one/bs_one012	
1	片手剑	187	冰帝穹宫	11	组合模型	wp/one/bs_one012	
1	片手剑	188	暴戾骨锤剑1	8	组合模型	wp/one/bs_one006	wp/one/parts/op_one008
1	片手剑	189	暴戾骨锤剑2	9	组合模型	wp/one/bs_one006	wp/one/parts/op_one008
1	片手剑	190	罪罚战狂1	9	组合模型	wp/one/bs_one005	wp/one/parts/op_one019
1	片手剑	191	罪罚战狂2	10	组合模型	wp/one/bs_one005	wp/one/parts/op_one019
1	片手剑	192	牙龙剑【恶噬】1	8	组合模型	wp/one/bs_one005	wp/one/parts/op_one001
1	片手剑	193	牙龙剑【恶噬】2	9	组合模型	wp/one/bs_one005	wp/one/parts/op_one001
1	片手剑	194	轰龙爪	9	独立模型	wp/one/one010	
1	片手剑	195	轰龙爪·改	9	独立模型	wp/one/one010	
1	片手剑	196	轰剑【虎眼】	10	独立模型	wp/one/one010	
1	片手剑	197	雷光战狂4	8	组合模型	wp/one/bs_one005	
1	片手剑	198	王剑疾雷	9	独立模型	wp/one/one019	
1	片手剑	199	王剑疾雷·改	10	独立模型	wp/one/one019	
1	片手剑	200	王牙剑【折雷】	11	独立模型	wp/one/one019	
1	片手剑	201	狱剑龙鳞	10	独立模型	wp/one/one020	
1	片手剑	202	狼牙剑【欲狱】	11	独立模型	wp/one/one020	
1	片手剑	203	斩龙战狂1	9	组合模型	wp/one/bs_one005	wp/one/parts/op_one018
1	片手剑	204	斩龙战狂2	9	组合模型	wp/one/bs_one005	wp/one/parts/op_one018
1	片手剑	205	土砂龙混乱1	8	组合模型	wp/one/bs_one011	wp/one/parts/op_one003
1	片手剑	206	土砂龙混乱2	9	组合模型	wp/one/bs_one011	wp/one/parts/op_one003
1	片手剑	207	碎龙锐剑	9	独立模型	wp/one/one015	
1	片手剑	208	爆剑战火之刀	10	独立模型	wp/one/one015	
1	片手剑	209	碎光之恒剑	11	独立模型	wp/one/one025	
1	片手剑	210	蛮颚剑追寻者·改	8	独立模型	wp/one/one006	
1	片手剑	211	追寻者蛮炎剑	9	独立模型	wp/one/one006	
1	片手剑	212	追寻者雷颚剑	9	独立模型	wp/one/one011	
1	片手剑	213	追寻者雷颚剑·改	9	独立模型	wp/one/one011	
1	片手剑	214	追寻者蛮雷剑	10	独立模型	wp/one/one011	
1	片手剑	215	封龙古剑1	9	组合模型	wp/one/bs_one011	
1	片手剑	216	封龙古剑2	10	组合模型	wp/one/bs_one011	
1	片手剑	217	妙法应身－莲华－	11	独立模型	wp/one/one016	
1	片手剑	218	Unavailable	0	组合模型	wp/one/bs_one001	
1	片手剑	219	幻雷刃	10	组合模型	wp/one/bs_one011	wp/one/parts/op_one010
1	片手剑	220	水蛇冲突	10	组合模型	wp/one/bs_one005	wp/one/parts/op_one021
1	片手剑	221	Unavailable	0	组合模型	wp/one/bs_one001	
1	片手剑	222	炎王绯色荣耀	10	独立模型	wp/one/one001	
1	片手剑	223	冥灯龙剑改	11	组合模型	wp/one/bs_one001	wp/one/parts/op_one011
1	片手剑	224	业铊渴望	11	独立模型	wp/one/one017	
1	片手剑	225	金兽棍	10	独立模型	wp/one/one023	
1	片手剑	226	鬼神棍豪猩	11	独立模型	wp/one/one024	
1	片手剑	227	煌黑之剑	10	独立模型	wp/one/one027	
1	片手剑	228	煌黑剑双影	11	独立模型	wp/one/one027	
1	片手剑	229	魂焰龙剑·炎妃	11	组合模型	wp/one/bs_one009	
1	片手剑	230	魂焰龙剑·灭尽	11	组合模型	wp/one/bs_one009	wp/one/parts/op_one005
1	片手剑	231	魂焰龙剑·冥灯	11	组合模型	wp/one/bs_one009	wp/one/parts/op_one011
1	片手剑	232	劫难爪	10	独立模型	wp/one/one032	
1	片手剑	233	吼剑【地咬】	11	独立模型	wp/one/one032	
1	片手剑	234	公会宫殿利剑	9	独立模型	wp/one/one031	
1	片手剑	235	金兽棍【禁忌】	11	独立模型	wp/one/one023	
1	片手剑	236	银白雪波	10	独立模型	wp/one/one033	
1	片手剑	237	黑龙剑	10	独立模型	wp/one/one034	
1	片手剑	238	真·黑龙剑	11	独立模型	wp/one/one034	
1	片手剑	239	宫廷继剑【新星】	11	独立模型	wp/one/one031	
1	片手剑	240	Unavailable	0	组合模型	wp/one/bs_one001	
1	片手剑	241	Unavailable	0	组合模型	wp/one/bs_one001	
1	片手剑	242	Unavailable	0	组合模型	wp/one/bs_one001	
1	片手剑	243	赤龙撕裂牙·火	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	244	赤龙撕裂牙·水	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	245	赤龙撕裂牙·冰	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	246	赤龙撕裂牙·雷	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	247	赤龙撕裂牙·龙	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	248	赤龙撕裂牙·毒	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	249	赤龙撕裂牙·麻痹	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	250	赤龙撕裂牙·睡眠	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	251	赤龙撕裂牙·爆破	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	252	赤龙撕裂牙·火	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	253	赤龙撕裂牙·水	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	254	赤龙撕裂牙·冰	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	255	赤龙撕裂牙·雷	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	256	赤龙撕裂牙·龙	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	257	赤龙撕裂牙·毒	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	258	赤龙撕裂牙·麻痹	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	259	赤龙撕裂牙·睡眠	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	260	赤龙撕裂牙·爆破	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	261	猎魔人的银剑＋＋	11	独立模型	wp/one/one030	
1	片手剑	262	金色的剑·水	9	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	263	金色的剑·龙	9	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	264	金色的剑·爆破	9	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	265	金色的剑·贼	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one001
1	片手剑	266	金色的剑·毒妖	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one002
1	片手剑	267	金色的剑·土砂	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one003
1	片手剑	268	金色的剑·蛮颚	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one004
1	片手剑	269	金色的剑·痹贼	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one013
1	片手剑	270	金色的剑·浮空	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one006
1	片手剑	271	金色的剑·风漂	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one007
1	片手剑	272	金色的剑·骨锤	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one008
1	片手剑	273	金色的剑·王	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one009
1	片手剑	274	金色的剑·幻	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one010
1	片手剑	275	铠罗切刀·贼	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one001
1	片手剑	276	铠罗切刀·毒妖	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one002
1	片手剑	277	铠罗切刀·土砂	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one003
1	片手剑	278	铠罗切刀·蛮颚	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one004
1	片手剑	279	铠罗切刀·痹贼	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one013
1	片手剑	280	铠罗切刀·浮空	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one006
