武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
1	片手剑	48	骨制曲刀3	4	组合模型	wp/one/one001	wp/one/parts/op_one007
1	片手剑	49	酋长曲刀1	5	独立模型	wp/one/one005	
1	片手剑	51	酋长曲刀3	7	独立模型	wp/one/one005	
1	片手剑	52	大地巴龙刀1	2	独立模型	wp/one/one003	
1	片手剑	54	优雅斗士1	4	独立模型	wp/one/one003	
1	片手剑	55	优雅斗士2	5	独立模型	wp/one/one008	
1	片手剑	57	冰凌三星剑	6	独立模型	wp/one/one008	
1	片手剑	58	闪雷锐剑1	2	组合模型	wp/one/one001	wp/one/parts/op_one006
1	片手剑	60	雷光战狂1	3	组合模型	wp/one/one001	wp/one/parts/op_one006
1	片手剑	61	雷光战狂2	4	组合模型	wp/one/one003	wp/one/parts/op_one006
1	片手剑	63	贼龙锐剑1	5	组合模型	wp/one/one003	wp/one/parts/op_one006
1	片手剑	64	贼龙锐剑2	5	组合模型	wp/one/one003	wp/one/parts/op_one006
1	片手剑	65	贼龙锐剑3	1	组合模型	wp/one/one001	wp/one/parts/op_one002
1	片手剑	67	贼龙棍棒2	2	组合模型	wp/one/one001	wp/one/parts/op_one002
1	片手剑	68	贼龙棍棒3	3	组合模型	wp/one/one001	wp/one/parts/op_one002
1	片手剑	69	火炎锐剑1	4	组合模型	wp/one/one002	wp/one/parts/op_one002
1	片手剑	71	蛮颚龙剑	5	组合模型	wp/one/one002	wp/one/parts/op_one002
1	片手剑	72	蛮颚剑追寻者	5	组合模型	wp/one/one002	wp/one/parts/op_one002
1	片手剑	73	土砂龙锐剑1	2	组合模型	wp/one/one001	wp/one/parts/op_one013
1	片手剑	75	土砂龙锐剑3	3	组合模型	wp/one/one001	wp/one/parts/op_one013
1	片手剑	76	土砂龙棍棒1	4	组合模型	wp/one/one003	wp/one/parts/op_one013
1	片手剑	78	土砂龙棍棒3	5	组合模型	wp/one/one003	wp/one/parts/op_one013
1	片手剑	79	尖刺锐剑1	5	组合模型	wp/one/one003	wp/one/parts/op_one013
1	片手剑	80	尖刺锐剑2	0	组合模型	wp/one/one004	
1	片手剑	82	骨锤龙棍棒2	0	组合模型	wp/one/one004	
1	片手剑	83	骨锤龙棍棒3	1	组合模型	wp/one/one004	
1	片手剑	84	龙骨剑1	2	组合模型	wp/one/one004	
1	片手剑	86	龙骨剑3	3	组合模型	wp/one/one004	
1	片手剑	87	雷刀	4	组合模型	wp/one/one004	
1	片手剑	88	雷光刀1	5	组合模型	wp/one/one005	
1	片手剑	90	黑钢剑1	5	组合模型	wp/one/one005	
1	片手剑	91	黑钢剑2	2	组合模型	wp/one/one004	wp/one/parts/op_one008
1	片手剑	93	炎王纹章	3	组合模型	wp/one/one004	wp/one/parts/op_one008
1	片手剑	94	冥灯龙剑	4	组合模型	wp/one/one006	wp/one/parts/op_one008
1	片手剑	96	至尊剑	5	组合模型	wp/one/one006	wp/one/parts/op_one008
1	片手剑	97	重铁剑	5	组合模型	wp/one/one006	wp/one/parts/op_one008
1	片手剑	98	痹贼龙匕首1	1	组合模型	wp/one/one004	wp/one/parts/op_one001
1	片手剑	100	马拉多战斧1	2	组合模型	wp/one/one004	wp/one/parts/op_one001
1	片手剑	101	马拉多战斧2	3	组合模型	wp/one/one004	wp/one/parts/op_one001
1	片手剑	102	马拉多战斧3	4	组合模型	wp/one/one006	wp/one/parts/op_one001
1	片手剑	104	致命宽剑	5	组合模型	wp/one/one006	wp/one/parts/op_one001
1	片手剑	105	金色的剑·水	5	组合模型	wp/one/one006	wp/one/parts/op_one001
1	片手剑	106	金色的剑·龙	2	组合模型	wp/one/one004	
1	片手剑	108	金色的剑·贼	3	组合模型	wp/one/one004	
1	片手剑	109	金色的剑·毒妖	4	组合模型	wp/one/one005	
1	片手剑	111	金色的剑·蛮颚	5	组合模型	wp/one/one005	
1	片手剑	112	金色的剑·痹贼	5	组合模型	wp/one/one005	
1	片手剑	113	金色的剑·浮空	1	组合模型	wp/one/one004	wp/one/parts/op_one003
1	片手剑	115	金色的剑·骨锤	2	组合模型	wp/one/one004	wp/one/parts/op_one003
1	片手剑	116	金色的剑·王	3	组合模型	wp/one/one004	wp/one/parts/op_one003
1	片手剑	117	金色的剑·幻	4	组合模型	wp/one/one006	wp/one/parts/op_one003
1	片手剑	119	铠罗切刀·毒妖	5	组合模型	wp/one/one006	wp/one/parts/op_one003
1	片手剑	120	铠罗切刀·土砂	5	组合模型	wp/one/one006	wp/one/parts/op_one003
1	片手剑	121	铠罗切刀·蛮颚	2	组合模型	wp/one/one004	wp/one/parts/op_one004
1	片手剑	123	铠罗切刀·浮空	3	组合模型	wp/one/one004	wp/one/parts/op_one004
1	片手剑	124	铠罗切刀·风漂	4	独立模型	wp/one/one006	
1	片手剑	126	铠罗切刀·王	6	独立模型	wp/one/one006	
1	片手剑	127	铠罗切刀·幻	2	组合模型	wp/one/one004	
1	片手剑	129	铠罗切刀·龙	3	组合模型	wp/one/one004	
1	片手剑	130	铠罗切刀·爆破	5	组合模型	wp/one/one004	
1	片手剑	131	皇后锐剑	3	组合模型	wp/one/one004	wp/one/parts/op_one010
1	片手剑	133	皇后锐剑·灭尽	5	组合模型	wp/one/one005	wp/one/parts/op_one010
1	片手剑	135	铠罗切刀·火	6	组合模型	wp/one/one005	wp/one/parts/op_one010
1	片手剑	136	皇金剑·痹贼	4	组合模型	wp/one/one002	
1	片手剑	138	皇金剑·王	5	组合模型	wp/one/one002	
1	片手剑	139	皇金剑·幻	6	独立模型	wp/one/one001	
1	片手剑	141	皇金剑·龙	7	独立模型	wp/one/one001	
1	片手剑	142	皇金剑·爆破	7	组合模型	wp/one/one001	wp/one/parts/op_one011
1	片手剑	144	猎魔人的银剑＋	5	独立模型	wp/one/one009	
1	片手剑	146	防卫队战斧型击剑2	6	独立模型	wp/one/one009	
1	片手剑	147	防卫队战斧型击剑3	5	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	149	防卫队战斧型击剑5	5	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	150	铬钢骑士剑1	5	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	151	铬钢骑士剑2	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one001
1	片手剑	153	歼灭之尖兵【狂】	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one002
1	片手剑	154	日冕短剑·改	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one003
1	片手剑	155	苍色日冕短剑	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one004
1	片手剑	156	白金黎明	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one013
1	片手剑	157	遗产之剑	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one006
1	片手剑	158	传说之剑	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one007
1	片手剑	159	汹涌奔流4	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one008
1	片手剑	160	Unavailable	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one009
1	片手剑	161	冰尖利刃	5	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one010
1	片手剑	162	冰尖利刃·改	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one001
1	片手剑	164	冰凌三星剑·改	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one002
1	片手剑	165	霜漂三星剑	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one003
1	片手剑	166	凌冽冰川	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one004
1	片手剑	167	皇家蔷薇·改	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one013
1	片手剑	168	君王蔷薇	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one006
1	片手剑	169	疯狂玫瑰	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one007
1	片手剑	170	浮空龙雄兵1	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one008
1	片手剑	171	浮空龙雄兵2	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one009
1	片手剑	172	夜神战斧1	6	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one010
1	片手剑	173	夜神战斧2	7	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	175	曼陀罗满开2	7	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	176	舄湖盛开1	7	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	177	舄湖盛开2	6	组合模型	wp/one/one009	
1	片手剑	179	蛇神直刀2	7	组合模型	wp/one/one009	
1	片手剑	181	隐密锐剑·改	7	组合模型	wp/one/one009	wp/one/parts/op_one005
1	片手剑	183	暴戾灰烬1	7	组合模型	wp/one/one009	wp/one/parts/op_one011
1	片手剑	185	暴戾灰烬3	7	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	186	严冰微风	7	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one013
1	片手剑	188	暴戾骨锤剑1	7	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one007
1	片手剑	189	暴戾骨锤剑2	7	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one009
1	片手剑	190	罪罚战狂1	7	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one010
1	片手剑	191	罪罚战狂2	7	组合模型 (凯罗武器)	wp/one/bs_one014	
1	片手剑	192	牙龙剑【恶噬】1	7	组合模型 (凯罗武器)	wp/one/bs_one014	
1	片手剑	193	牙龙剑【恶噬】2	7	组合模型 (凯罗武器)	wp/one/bs_one014	
1	片手剑	194	轰龙爪	6	独立模型	wp/one/one030	
1	片手剑	196	轰剑【虎眼】	7	独立模型	wp/one/one030	
1	片手剑	197	雷光战狂4	0	组合模型	wp/one/one003	
1	片手剑	199	王剑疾雷·改	2	组合模型	wp/one/one003	
1	片手剑	200	王牙剑【折雷】	4	组合模型	wp/one/one003	
1	片手剑	201	狱剑龙鳞	5	组合模型	wp/one/one003	
1	片手剑	202	狼牙剑【欲狱】	6	组合模型	wp/one/one003	
1	片手剑	203	斩龙战狂1	8	组合模型	wp/one/one010	
1	片手剑	205	土砂龙混乱1	9	组合模型	wp/one/one010	
1	片手剑	206	土砂龙混乱2	10	组合模型	wp/one/one010	
1	片手剑	207	碎龙锐剑	11	独立模型	wp/one/one013	
1	片手剑	209	碎光之恒剑	9	独立模型	wp/one/one002	
1	片手剑	210	蛮颚剑追寻者·改	9	独立模型	wp/one/one029	
1	片手剑	212	追寻者雷颚剑	11	独立模型	wp/one/one022	
1	片手剑	214	追寻者蛮雷剑	9	独立模型	wp/one/one028	
1	片手剑	216	封龙古剑2	10	独立模型	wp/one/one028	
1	片手剑	217	妙法应身－莲华－	8	组合模型	wp/one/one002	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	220	水蛇冲突	9	独立模型	wp/one/one018	
1	片手剑	222	炎王绯色荣耀	9	独立模型	wp/one/one018	
1	片手剑	223	冥灯龙剑改	10	独立模型	wp/one/one018	
1	片手剑	224	业铊渴望	9	独立模型	wp/one/one005	
1	片手剑	225	金兽棍	9	独立模型	wp/one/one012	
1	片手剑	227	Unavailable	10	独立模型	wp/one/one012	
1	片手剑	228	Unavailable	8	独立模型	wp/one/one008	
1	片手剑	229	魂焰龙剑·炎妃	9	独立模型	wp/one/one008	
1	片手剑	230	魂焰龙剑·灭尽	11	独立模型	wp/one/one021	
1	片手剑	232	劫难爪	8	组合模型	wp/one/one010	wp/one/parts/op_one006
1	片手剑	234	公会宫殿利剑	9	组合模型	wp/one/one010	wp/one/parts/op_one006
1	片手剑	235	金兽棍【禁忌】	8	组合模型	wp/one/one003	wp/one/parts/op_one015
1	片手剑	237	Unavailable	9	组合模型	wp/one/one003	wp/one/parts/op_one015
1	片手剑	238	Unavailable	8	组合模型	wp/one/one003	wp/one/parts/op_one002
1	片手剑	240	Unavailable	9	组合模型	wp/one/one003	wp/one/parts/op_one002
1	片手剑	241	Unavailable	8	组合模型	wp/one/one002	wp/one/parts/op_one014
1	片手剑	243	赤龙撕裂牙·火	9	组合模型	wp/one/one002	wp/one/parts/op_one014
1	片手剑	244	赤龙撕裂牙·水	8	组合模型	wp/one/one010	wp/one/parts/op_one013
1	片手剑	246	赤龙撕裂牙·雷	9	组合模型	wp/one/one010	wp/one/parts/op_one013
1	片手剑	247	赤龙撕裂牙·龙	9	独立模型	wp/one/one014	
1	片手剑	249	赤龙撕裂牙·麻痹	9	独立模型	wp/one/one014	
1	片手剑	250	赤龙撕裂牙·睡眠	10	独立模型	wp/one/one014	
1	片手剑	251	赤龙撕裂牙·爆破	8	组合模型	wp/one/one011	
1	片手剑	253	赤龙撕裂牙·水	9	组合模型	wp/one/one011	
1	片手剑	254	赤龙撕裂牙·冰	10	组合模型	wp/one/one011	
1	片手剑	255	赤龙撕裂牙·雷	10	组合模型	wp/one/one012	
1	片手剑	257	赤龙撕裂牙·毒	11	组合模型	wp/one/one012	
1	片手剑	258	赤龙撕裂牙·麻痹	8	组合模型	wp/one/one006	wp/one/parts/op_one008
1	片手剑	260	赤龙撕裂牙·爆破	9	组合模型	wp/one/one006	wp/one/parts/op_one008
1	片手剑	261	猎魔人的银剑＋＋	9	组合模型	wp/one/one005	wp/one/parts/op_one019
1	片手剑	263	金色的剑·龙	10	组合模型	wp/one/one005	wp/one/parts/op_one019
1	片手剑	264	金色的剑·爆破	8	组合模型	wp/one/one005	wp/one/parts/op_one001
1	片手剑	266	金色的剑·毒妖	9	组合模型	wp/one/one005	wp/one/parts/op_one001
1	片手剑	267	金色的剑·土砂	9	独立模型	wp/one/one010	
1	片手剑	269	金色的剑·痹贼	9	独立模型	wp/one/one010	
1	片手剑	270	金色的剑·浮空	10	独立模型	wp/one/one010	
1	片手剑	271	金色的剑·风漂	8	组合模型	wp/one/one005	
1	片手剑	272	金色的剑·骨锤	9	独立模型	wp/one/one019	
1	片手剑	274	金色的剑·幻	10	独立模型	wp/one/one019	
1	片手剑	275	铠罗切刀·贼	11	独立模型	wp/one/one019	
1	片手剑	276	铠罗切刀·毒妖	10	独立模型	wp/one/one020	
1	片手剑	278	铠罗切刀·蛮颚	11	独立模型	wp/one/one020	
1	片手剑	279	铠罗切刀·痹贼	9	组合模型	wp/one/one005	wp/one/parts/op_one018
1	片手剑	281	铠罗切刀·风漂	9	组合模型	wp/one/one005	wp/one/parts/op_one018
1	片手剑	282	铠罗切刀·骨锤	8	组合模型	wp/one/one011	wp/one/parts/op_one003
1	片手剑	284	铠罗切刀·幻	9	组合模型	wp/one/one011	wp/one/parts/op_one003
1	片手剑	285	铠罗切刀·水	9	独立模型	wp/one/one015	
1	片手剑	287	铠罗切刀·爆破	10	独立模型	wp/one/one015	
1	片手剑	288	铠罗切刀·火	11	独立模型	wp/one/one025	
1	片手剑	290	皇金剑·风漂	8	独立模型	wp/one/one006	
1	片手剑	291	皇金剑·王	9	独立模型	wp/one/one006	
1	片手剑	292	皇金剑·幻	9	独立模型	wp/one/one011	
1	片手剑	294	皇金剑·龙	9	独立模型	wp/one/one011	
1	片手剑	295	皇金剑·爆破	10	独立模型	wp/one/one011	
1	片手剑	296	Unavailable	9	组合模型	wp/one/one011	
1	片手剑	298	Unavailable	10	组合模型	wp/one/one011	
1	片手剑	299	Unavailable	11	独立模型	wp/one/one016	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	303	Unavailable	10	组合模型	wp/one/one011	wp/one/parts/op_one010
1	片手剑	305	Unavailable	10	组合模型	wp/one/one005	wp/one/parts/op_one021
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	309	Unavailable	10	独立模型	wp/one/one001	
1	片手剑	310	Unavailable	11	组合模型	wp/one/one001	wp/one/parts/op_one011
1	片手剑	311	Unavailable	11	独立模型	wp/one/one017	
1	片手剑	313	Unavailable	10	独立模型	wp/one/one023	
1	片手剑	315	Unavailable	11	独立模型	wp/one/one024	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	320	Unavailable	11	组合模型	wp/one/one009	
1	片手剑	321	Unavailable	11	组合模型	wp/one/one009	wp/one/parts/op_one005
1	片手剑	322	Unavailable	11	组合模型	wp/one/one009	wp/one/parts/op_one011
1	片手剑	323	Unavailable	10	独立模型	wp/one/one032	
1	片手剑	325	Unavailable	11	独立模型	wp/one/one032	
1	片手剑	326	Unavailable	9	独立模型	wp/one/one031	
1	片手剑	328	Unavailable	11	独立模型	wp/one/one023	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	334	Unavailable	11	独立模型	wp/one/one031	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	341	Unavailable	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	343	Unavailable	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	344	Unavailable	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	345	Unavailable	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	346	Unavailable	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	347	Unavailable	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	348	Unavailable	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	349	Unavailable	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	350	Unavailable	11	独立模型 (冥赤武器)	wp/one/one026	
1	片手剑	341	Unavailable	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	343	Unavailable	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	344	Unavailable	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	345	Unavailable	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	346	Unavailable	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	347	Unavailable	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	348	Unavailable	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	349	Unavailable	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	350	Unavailable	11	独立模型 (冥赤武器)	wp/one/one035	
1	片手剑	360	Unavailable	11	独立模型	wp/one/one030	
1	片手剑	147	防卫队战斧型击剑3	9	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	149	防卫队战斧型击剑5	9	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	150	铬钢骑士剑1	9	组合模型 (凯罗武器)	wp/one/bs_one007	
1	片手剑	151	铬钢骑士剑2	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one001
1	片手剑	153	歼灭之尖兵【狂】	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one002
1	片手剑	154	日冕短剑·改	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one003
1	片手剑	155	苍色日冕短剑	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one004
1	片手剑	156	白金黎明	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one013
1	片手剑	157	遗产之剑	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one006
1	片手剑	158	传说之剑	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one007
1	片手剑	159	汹涌奔流4	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one008
1	片手剑	160	Unavailable	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one009
1	片手剑	161	冰尖利刃	9	组合模型 (凯罗武器)	wp/one/bs_one007	wp/one/parts/op_one010
1	片手剑	162	冰尖利刃·改	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one001
1	片手剑	164	冰凌三星剑·改	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one002
1	片手剑	165	霜漂三星剑	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one003
1	片手剑	166	凌冽冰川	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one004
1	片手剑	167	皇家蔷薇·改	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one013
1	片手剑	168	君王蔷薇	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one006
1	片手剑	169	疯狂玫瑰	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one007
1	片手剑	170	浮空龙雄兵1	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one008
1	片手剑	171	浮空龙雄兵2	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one009
1	片手剑	172	夜神战斧1	10	组合模型 (凯罗武器)	wp/one/bs_one008	wp/one/parts/op_one010
1	片手剑	173	夜神战斧2	11	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	175	曼陀罗满开2	11	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	176	舄湖盛开1	11	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	185	暴戾灰烬3	11	组合模型 (凯罗武器)	wp/one/bs_one008	
1	片手剑	186	严冰微风	11	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one013
1	片手剑	188	暴戾骨锤剑1	11	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one007
1	片手剑	189	暴戾骨锤剑2	11	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one009
1	片手剑	190	罪罚战狂1	11	组合模型 (凯罗武器)	wp/one/bs_one013	wp/one/parts/op_one010
1	片手剑	191	罪罚战狂2	11	组合模型 (凯罗武器)	wp/one/bs_one014	
1	片手剑	192	牙龙剑【恶噬】1	11	组合模型 (凯罗武器)	wp/one/bs_one014	
1	片手剑	193	牙龙剑【恶噬】2	11	组合模型 (凯罗武器)	wp/one/bs_one014	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
1	片手剑	0	Unavailable	0	组合模型	wp/one/one001	
