部位ID	部位名称	防具ID	防具名称	幻化ID	防御	稀有度	模型地址
2	护手	586	【冥燈幽火α】服裝‧腕部	536	0	7	pl045_0000
2	护手	587	【冥燈幽火β】服裝‧腕部	537	0	7	pl045_0010
2	护手	588	【冥燈幽火γ】服裝‧腕部	538	0	7	pl045_0020
2	护手	589	【皇后α】服裝‧腕部	539	0	7	pl051_0000
2	护手	590	【皇后β】服裝‧腕部	540	0	7	pl051_0010
2	护手	591	【皇后γ】服裝‧腕部	541	0	7	pl051_0020
2	护手	592	【絢輝龍鎧羅α】服裝‧腕部	542	0	7	pl049_0000
2	护手	593	【絢輝龍鎧羅β】服裝‧腕部	543	0	7	pl049_0010
2	护手	594	【絢輝龍鎧羅γ】服裝‧腕部	544	0	7	pl049_0020
2	护手	595	Unavailable	546	0	0	无
2	护手	596	Unavailable	547	0	0	无
2	护手	599	Unavailable	550	0	0	无
2	护手	600	Unavailable	551	0	0	无
2	护手	601	Unavailable	552	0	0	无
2	护手	602	Unavailable	553	0	0	无
2	护手	603	Unavailable	554	0	0	无
2	护手	604	Unavailable	555	0	0	无
2	护手	605	Unavailable	556	0	0	无
2	护手	606	Unavailable	557	0	0	无
2	护手	607	Unavailable	558	0	0	无
2	护手	608	Unavailable	559	0	0	无
2	护手	609	Unavailable	560	0	0	无
2	护手	610	Unavailable	561	0	0	无
2	护手	611	Unavailable	562	0	0	无
2	护手	612	Unavailable	563	0	0	无
2	护手	613	Unavailable	564	0	0	无
2	护手	614	Unavailable	565	0	0	无
2	护手	615	Unavailable	566	0	0	无
2	护手	616	Unavailable	567	0	0	无
2	护手	617	Unavailable	568	0	0	无
2	护手	618	Unavailable	569	0	0	无
2	护手	619	Unavailable	570	0	0	无
2	护手	620	Unavailable	571	0	0	无
2	护手	621	Unavailable	572	0	0	无
2	护手	622	Unavailable	573	0	0	无
2	护手	623	Unavailable	574	0	0	无
2	护手	624	【機械】服裝‧腕部	575	0	9	pl091_0000
2	护手	625	Unavailable	674	0	0	无
2	护手	626	Unavailable	576	0	0	无
2	护手	627	Unavailable	577	0	0	无
2	护手	628	Unavailable	578	0	0	无
2	护手	629	Unavailable	579	0	0	无
2	护手	630	Unavailable	580	0	0	无
2	护手	631	Unavailable	581	0	0	无
2	护手	632	Unavailable	582	0	0	无
2	护手	633	Unavailable	583	0	0	无
2	护手	634	Unavailable	584	0	0	无
2	护手	635	Unavailable	585	0	0	无
2	护手	636	Unavailable	586	0	0	无
2	护手	637	Unavailable	587	0	0	无
2	护手	638	Unavailable	588	0	0	无
2	护手	639	Unavailable	589	0	0	无
2	护手	640	Unavailable	590	0	0	无
2	护手	641	Unavailable	591	0	0	无
2	护手	642	Unavailable	592	0	0	无
2	护手	643	Unavailable	593	0	0	无
2	护手	644	Unavailable	594	0	0	无
2	护手	645	Unavailable	595	0	0	无
2	护手	646	Unavailable	596	0	0	无
2	护手	647	Unavailable	597	0	0	无
2	护手	648	Unavailable	598	0	0	无
2	护手	649	Unavailable	599	0	0	无
2	护手	650	Unavailable	600	0	0	无
2	护手	651	Unavailable	601	0	0	无
2	护手	652	Unavailable	602	0	0	无
2	护手	653	Unavailable	603	0	0	无
2	护手	654	Unavailable	604	0	0	无
2	护手	655	Unavailable	605	0	0	无
2	护手	656	Unavailable	606	0	0	无
2	护手	657	Unavailable	607	0	0	无
2	护手	658	【黑帶】服裝‧腕部	608	0	10	pl093_0000
2	护手	659	Unavailable	609	0	0	无
2	护手	660	Unavailable	610	0	0	无
2	护手	661	Unavailable	611	0	0	无
2	护手	662	Unavailable	612	0	0	无
2	护手	663	Unavailable	613	0	0	无
2	护手	664	Unavailable	614	0	0	无
2	护手	665	Unavailable	615	0	0	无
2	护手	666	Unavailable	616	0	0	无
2	护手	667	Unavailable	617	0	0	无
2	护手	668	Unavailable	618	0	0	无
2	护手	669	Unavailable	619	0	0	无
2	护手	670	Unavailable	620	0	0	无
2	护手	671	Unavailable	621	0	0	无
2	护手	672	Unavailable	622	0	0	无
2	护手	673	Unavailable	623	0	0	无
2	护手	674	Unavailable	624	0	0	无
2	护手	675	Unavailable	625	0	0	无
2	护手	678	Unavailable	628	0	0	无
2	护手	679	Unavailable	629	0	0	无
2	护手	680	Unavailable	630	0	0	无
2	护手	681	Unavailable	631	0	0	无
2	护手	682	Unavailable	632	0	0	无
2	护手	683	Unavailable	633	0	0	无
2	护手	684	Unavailable	634	0	0	无
2	护手	685	Unavailable	635	0	0	无
2	护手	686	Unavailable	636	0	0	无
2	护手	687	Unavailable	637	0	0	无
2	护手	688	Unavailable	638	0	0	无
2	护手	689	Unavailable	639	0	0	无
2	护手	690	Unavailable	640	0	0	无
2	护手	691	Unavailable	641	0	0	无
2	护手	692	Unavailable	642	0	0	无
2	护手	693	Unavailable	643	0	0	无
2	护手	694	Unavailable	644	0	0	无
2	护手	695	Unavailable	645	0	0	无
2	护手	696	Unavailable	646	0	0	无
2	护手	697	Unavailable	647	0	0	无
2	护手	698	Unavailable	648	0	0	无
2	护手	699	Unavailable	649	0	0	无
2	护手	700	Unavailable	650	0	0	无
2	护手	701	Unavailable	651	0	0	无
2	护手	702	Unavailable	652	0	0	无
2	护手	703	Unavailable	653	0	0	无
2	护手	704	Unavailable	654	0	0	无
2	护手	705	Unavailable	655	0	0	无
2	护手	706	Unavailable	656	0	0	无
2	护手	707	Unavailable	657	0	0	无
2	护手	708	Unavailable	658	0	0	无
2	护手	709	Unavailable	659	0	0	无
2	护手	710	Unavailable	660	0	0	无
2	护手	715	Unavailable	665	0	0	无
2	护手	716	Unavailable	666	0	0	无
2	护手	717	Unavailable	667	0	0	无
2	护手	718	Unavailable	668	0	0	无
2	护手	719	Unavailable	669	0	0	无
2	护手	720	Unavailable	670	0	0	无
2	护手	721	Unavailable	671	0	0	无
2	护手	722	Unavailable	672	0	0	无
2	护手	723	【內衣α】服裝‧腕部	673	0	11	pl500_0000
2	护手	724	【內衣β】服裝‧腕部	675	0	11	pl501_0000
2	护手	725	Unavailable	676	0	0	无
2	护手	726	Unavailable	677	0	0	无
2	护手	727	Unavailable	678	0	0	无
2	护手	728	Unavailable	0	0	0	无
2	护手	729	Unavailable	0	0	0	无
2	护手	730	Unavailable	0	0	0	无
2	护手	731	Unavailable	0	0	0	无
2	护手	732	Unavailable	0	0	0	无
2	护手	733	Unavailable	0	0	0	无
2	护手	734	Unavailable	0	0	0	无
2	护手	735	Unavailable	0	0	0	无
2	护手	736	Unavailable	0	0	0	无
2	护手	737	Unavailable	0	0	0	无
2	护手	738	Unavailable	0	0	0	无
2	护手	739	Unavailable	0	0	0	无
2	护手	740	Unavailable	0	0	0	无
2	护手	741	Unavailable	0	0	0	无
2	护手	742	Unavailable	0	0	0	无
2	护手	743	Unavailable	0	0	0	无
2	护手	744	Unavailable	0	0	0	无
2	护手	745	Unavailable	0	0	0	无
2	护手	746	Unavailable	0	0	0	无
2	护手	747	Unavailable	0	0	0	无
2	护手	748	Unavailable	0	0	0	无
2	护手	749	Unavailable	0	0	0	无
2	护手	750	Unavailable	0	0	0	无
3	腰甲	2	皮製皮帶	1	2	0	pl001_0000
3	腰甲	15	鎖甲皮帶	15	2	0	pl014_0000
3	腰甲	1	獵人腰甲	2	6	0	pl002_0000
3	腰甲	5	骨製腰甲	5	6	0	pl003_0000
3	腰甲	6	合金腰甲	6	8	1	pl004_0000
3	腰甲	9	巨蜂腰甲	9	8	0	pl007_0000
3	腰甲	4	凶豺龍腰甲	4	8	0	pl008_0000
3	腰甲	10	搔鳥腰甲	10	10	0	pl009_0000
3	腰甲	11	毒妖鳥腰甲	11	12	1	pl010_0000
3	腰甲	13	土砂龍腰甲	13	14	1	pl012_0000
3	腰甲	12	泥魚龍腰甲	12	14	1	pl011_0000
3	腰甲	14	飛雷龍腰甲	14	16	1	pl013_0000
3	腰甲	25	礦石腰甲	24	18	2	pl025_0000
3	腰甲	18	巨甲蟲腰甲	17	18	2	pl017_0000
3	腰甲	3	蠻顎龍腰甲	3	20	2	pl020_0000
3	腰甲	21	雌火龍腰甲	20	22	2	pl021_0000
3	腰甲	23	眩鳥腰甲	22	18	2	pl023_0000
3	腰甲	24	浮空龍腰甲	23	20	2	pl024_0000
3	腰甲	22	凶顎龍腰甲	21	20	2	pl022_0000
3	腰甲	28	骨鎚龍腰甲	27	24	2	pl028_0000
3	腰甲	20	獨角仙護腰具	19	22	2	pl019_0000 (男性限定)
3	腰甲	159	燕尾蝶護腰具	164	22	2	pl019_0000 (女性限定)
3	腰甲	31	鑄鐵腰甲	30	28	3	pl031_0000
3	腰甲	27	風漂龍腰甲	26	30	3	pl027_0000
3	腰甲	29	慘爪龍腰甲	28	30	3	pl029_0000
3	腰甲	33	火龍腰甲	32	30	3	pl033_0000
3	腰甲	34	角龍腰甲	33	32	3	pl034_0000
3	腰甲	35	麒麟腰環	34	34	3	pl035_0000
3	腰甲	26	死神臍帶	25	32	3	pl026_0000
3	腰甲	36	旅團腰甲	35	28	3	pl036_0000
3	腰甲	39	皮製皮帶α	37	32	4	pl001_0000
3	腰甲	40	皮製皮帶β	38	32	4	pl001_0000
3	腰甲	147	鎖甲皮帶α	39	32	4	pl014_0000
3	腰甲	148	鎖甲皮帶β	40	32	4	pl014_0000
3	腰甲	41	獵人腰甲α	41	36	4	pl002_0000
3	腰甲	42	獵人腰甲β	42	36	4	pl002_0010
3	腰甲	43	骨製腰甲α	43	36	4	pl003_0000
3	腰甲	44	骨製腰甲β	44	36	4	pl003_0000
3	腰甲	45	合金腰甲α	45	36	4	pl004_0000
3	腰甲	46	合金腰甲β	46	36	4	pl004_0000
3	腰甲	51	巨蜂腰甲α	51	38	4	pl007_0000
3	腰甲	52	巨蜂腰甲β	52	38	4	pl007_0000
3	腰甲	57	巨甲蟲腰甲α	57	38	4	pl017_0000
3	腰甲	58	巨甲蟲腰甲β	58	38	4	pl017_0000
3	腰甲	61	凶豺龍腰甲α	61	40	4	pl008_0000
3	腰甲	62	凶豺龍腰甲β	62	40	4	pl008_0000
3	腰甲	63	搔鳥腰甲α	63	40	4	pl009_0000
3	腰甲	64	搔鳥腰甲β	64	40	4	pl009_0000
3	腰甲	65	毒妖鳥腰甲α	65	42	4	pl010_0000
3	腰甲	66	毒妖鳥腰甲β	66	42	4	pl010_0010
3	腰甲	69	土砂龍腰甲α	69	42	4	pl012_0000
3	腰甲	70	土砂龍腰甲β	70	42	4	pl012_0000
3	腰甲	67	泥魚龍腰甲α	67	44	4	pl011_0000
3	腰甲	68	泥魚龍腰甲β	68	44	4	pl011_0000
3	腰甲	71	飛雷龍腰甲α	71	44	4	pl013_0000
3	腰甲	72	飛雷龍腰甲β	72	44	4	pl013_0000
3	腰甲	93	蠻顎龍腰甲α	93	44	4	pl020_0000
3	腰甲	94	蠻顎龍腰甲β	94	44	4	pl020_0010
3	腰甲	73	雌火龍腰甲α	73	46	4	pl021_0000
3	腰甲	74	雌火龍腰甲β	74	46	4	pl021_0010
3	腰甲	77	眩鳥腰甲α	77	40	4	pl023_0000
3	腰甲	78	眩鳥腰甲β	78	40	4	pl023_0000
3	腰甲	79	浮空龍腰甲α	79	44	4	pl024_0000
3	腰甲	80	浮空龍腰甲β	80	44	4	pl024_0000
3	腰甲	75	凶顎龍腰甲α	75	40	4	pl022_0000
3	腰甲	76	凶顎龍腰甲β	76	40	4	pl022_0000
3	腰甲	97	骨鎚龍腰甲α	97	46	5	pl028_0000
3	腰甲	98	骨鎚龍腰甲β	98	46	5	pl028_0010
3	腰甲	89	礦石腰甲α	89	50	5	pl025_0000
3	腰甲	90	礦石腰甲β	90	50	5	pl025_0000
3	腰甲	91	鑄鐵腰甲α	91	50	5	pl031_0000
3	腰甲	92	鑄鐵腰甲β	92	50	5	pl031_0000
3	腰甲	87	火龍心腰甲α	87	52	5	pl021_0100
3	腰甲	88	火龍心腰甲β	88	52	5	pl021_0110
3	腰甲	95	風漂龍腰甲α	95	54	5	pl027_0000
3	腰甲	96	風漂龍腰甲β	96	54	5	pl027_0010
3	腰甲	81	慘爪龍腰甲α	81	54	5	pl029_0000
3	腰甲	82	慘爪龍腰甲β	82	54	5	pl029_0010
3	腰甲	101	火龍腰甲α	101	54	5	pl033_0000
3	腰甲	102	火龍腰甲β	102	54	5	pl033_0010
3	腰甲	111	火龍魂腰甲α	111	56	6	pl033_0100
3	腰甲	112	火龍魂腰甲β	112	56	6	pl033_0110
3	腰甲	103	角龍腰甲α	103	54	5	pl034_0000
3	腰甲	104	角龍腰甲β	104	54	5	pl034_0010
3	腰甲	113	暴君角龍腰甲α	113	56	6	pl034_0100
3	腰甲	114	暴君角龍腰甲β	114	56	6	pl034_0110
3	腰甲	83	岩賊龍腰甲α	83	48	4	pl039_0000
3	腰甲	84	岩賊龍腰甲β	84	48	4	pl039_0000
3	腰甲	85	熔岩龍腰甲α	85	56	5	pl040_0000
3	腰甲	86	熔岩龍腰甲β	86	56	5	pl040_0010
3	腰甲	109	爆鎚龍腰甲α	109	60	6	pl041_0000
3	腰甲	110	爆鎚龍腰甲β	110	60	6	pl041_0010
3	腰甲	107	戰紋腰甲α	107	64	7	pl030_0000
3	腰甲	108	戰紋腰甲β	108	64	7	pl030_0010
3	腰甲	117	獨角仙護腰具α	117	42	4	pl019_0000 (男性限定)
3	腰甲	118	獨角仙護腰具β	118	42	4	pl019_0000 (男性限定)
3	腰甲	160	燕尾蝶護腰具α	165	42	4	pl019_0000 (女性限定)
3	腰甲	161	燕尾蝶護腰具β	166	42	4	pl019_0000 (女性限定)
3	腰甲	119	旅團腰甲α	119	52	5	pl036_0000
3	腰甲	120	旅團腰甲β	120	52	5	pl036_0000
3	腰甲	121	大馬士革腰甲α	121	60	6	pl043_0000
3	腰甲	122	大馬士革腰甲β	122	60	6	pl043_0010
3	腰甲	123	杜賓腰甲α	123	60	6	pl044_0000
3	腰甲	124	杜賓腰甲β	124	60	6	pl044_0000
3	腰甲	129	鋼龍安穩α	129	64	7	pl047_0000
3	腰甲	130	鋼龍安穩β	130	64	7	pl047_0010
3	腰甲	127	帝王腰甲α	127	64	7	pl046_0000
3	腰甲	128	帝王腰甲β	128	64	7	pl046_0010
3	腰甲	105	麒麟腰環α	105	64	7	pl035_0000
3	腰甲	106	麒麟腰環β	106	64	7	pl035_0010
3	腰甲	99	烏爾德腰甲α	99	64	7	pl032_0000
3	腰甲	100	烏爾德腰甲β	100	64	7	pl032_0010
3	腰甲	115	爆鱗龍腰甲α	115	58	6	pl042_0000
3	腰甲	116	爆鱗龍腰甲β	116	58	6	pl042_0010
3	腰甲	131	死神臍帶α	133	62	6	pl026_0000
3	腰甲	132	死神臍帶β	134	62	6	pl026_0000
3	腰甲	133	公會十字腰甲α	135	62	7	pl048_0000
3	腰甲	134	公會十字腰甲β	136	62	7	pl048_0000
3	腰甲	125	冥燈幽火脊椎α	125	72	7	pl045_0000
3	腰甲	126	冥燈幽火脊椎β	126	72	7	pl045_0010
3	腰甲	135	Unavailable	137	2	0	pl001_0000
3	腰甲	136	Unavailable	138	2	0	pl001_0000
3	腰甲	137	鑄島熔岩脊椎α	139	44	5	pl038_0000
3	腰甲	138	鑄島熔岩脊椎β	140	44	5	pl038_0010
3	腰甲	149	追蹤者皮帶α	141	70	7	pl053_0000
3	腰甲	150	追蹤者皮帶β	142	70	7	pl053_0000
3	腰甲	162	【旅團】服裝‧腰部	145	0	6	pl036_0000
3	腰甲	163	【公會十字】服裝‧腰部	146	0	6	pl048_0000
3	腰甲	151	【巴魯特】服裝‧腰部	147	0	3	pl074_0000
3	腰甲	152	【潛水夫】服裝‧腰部	148	0	3	pl075_0000
3	腰甲	145	【收穫】服裝‧腰部	149	0	3	pl076_0000
3	腰甲	146	【獵戶星】服裝‧腰部	150	0	3	pl077_0000
3	腰甲	153	【盛裝】服裝‧腰部	153	0	3	pl078_0000
3	腰甲	299	HARDUMMY	154	0	7	pl068_0000
3	腰甲	291	HARDUMMY	155	0	7	pl069_0000
3	腰甲	292	HARDUMMY	156	0	7	pl070_0000
3	腰甲	141	Unavailable	177	2	0	pl001_0000
3	腰甲	142	Unavailable	179	2	0	pl001_0000
3	腰甲	143	Unavailable	180	2	0	pl001_0000
3	腰甲	144	Unavailable	181	2	0	pl001_0000
3	腰甲	297	【巴耶克】服裝‧腰部	159	0	7	pl120_0000
3	腰甲	158	Unavailable	160	2	0	pl001_0000
3	腰甲	165	Unavailable	170	2	0	pl001_0000
3	腰甲	166	Unavailable	171	2	0	pl001_0000
3	腰甲	164	原型腰甲	169	6	0	pl018_0000
3	腰甲	190	Unavailable	182	2	0	pl001_0000
3	腰甲	191	絢輝龍鎧羅腰甲α	183	72	7	pl049_0000
3	腰甲	192	絢輝龍鎧羅腰甲β	184	72	7	pl049_0010
3	腰甲	193	巴魯特風衣	185	18	2	pl074_0000
3	腰甲	194	潛水夫皮帶	186	22	2	pl075_0000
3	腰甲	195	收穫護裙	187	26	2	pl076_0000
3	腰甲	196	獵戶星風衣	188	30	3	pl077_0000
3	腰甲	197	盛裝護裙	189	34	3	pl078_0000
3	腰甲	200	鎧武者‧腰部	190	0	3	pl067_0000
3	腰甲	201	殘虐腰甲α	191	58	6	pl050_0000
3	腰甲	202	殘虐腰甲β	192	58	6	pl050_0010
3	腰甲	203	Unavailable	193	2	0	pl001_0000
3	腰甲	204	黎明武士【寂】‧腰部	194	0	6	pl066_0000
3	腰甲	205	黎明武士【譽】‧腰部	195	0	6	pl066_0010
3	腰甲	206	騰龍腰甲α	196	72	7	pl073_0000
3	腰甲	207	巴魯特風衣α	197	40	4	pl074_0000
3	腰甲	208	潛水夫皮帶α	198	46	4	pl075_0000
3	腰甲	209	收穫護裙α	199	52	5	pl076_0000
3	腰甲	210	獵戶星風衣α	200	58	5	pl077_0000
3	腰甲	211	盛裝護裙α	201	64	6	pl078_0000
3	腰甲	212	燕尾蝶男護腰具	202	22	2	pl057_0000 (男性限定)
3	腰甲	213	燕尾蝶男護腰具α	203	42	4	pl057_0000 (男性限定)
3	腰甲	214	燕尾蝶男護腰具β	204	42	4	pl057_0010 (男性限定)
3	腰甲	215	獨角仙后護腰具	205	22	2	pl057_0000 (女性限定)
3	腰甲	216	獨角仙后護腰具α	206	42	4	pl057_0000 (女性限定)
3	腰甲	217	獨角仙后護腰具β	207	42	4	pl057_0000 (女性限定)
3	腰甲	218	烏爾德腰甲γ	208	72	7	pl032_0020
3	腰甲	219	麒麟腰環γ	209	72	7	pl035_0020
3	腰甲	220	帝王腰甲γ	210	72	7	pl046_0020
3	腰甲	222	鋼龍安穩γ	211	72	7	pl047_0020
3	腰甲	223	戰紋腰甲γ	212	72	7	pl030_0020
3	腰甲	224	鑄島熔岩脊椎γ	213	72	7	pl038_0020
3	腰甲	226	冥燈幽火脊椎γ	214	72	7	pl045_0020
3	腰甲	227	HARDUMMY	215	46	4	pl068_0000
3	腰甲	228	HARDUMMY	216	12	1	pl069_0000
3	腰甲	229	HARDUMMY	217	60	6	pl069_0000
3	腰甲	230	HARDUMMY	218	50	5	pl070_0000
3	腰甲	231	蒼星之將【腰帶】α	219	56	6	pl072_0000
3	腰甲	232	但丁皮帶α	220	64	7	pl071_0000
3	腰甲	233	皇后腰甲α	221	70	7	pl051_0000
3	腰甲	234	皇后腰甲β	222	70	7	pl051_0010
3	腰甲	235	【蝴蝶】服裝‧腰部	227	0	6	pl117_0000
3	腰甲	236	【死神】服裝‧腰部	228	0	6	pl026_0000
3	腰甲	237	【但丁】服裝‧腰部	230	0	7	pl071_0000
3	腰甲	238	【騰龍】服裝‧腰部	231	0	7	pl073_0000
3	腰甲	239	【追蹤者】服裝‧腰部	234	0	6	pl053_0000
3	腰甲	240	【原型】服裝‧腰部	237	0	6	pl018_0000
3	腰甲	241	【甲蟲】服裝‧腰部	238	0	6	pl116_0000
3	腰甲	242	Invalid Message	239	2	0	pl001_0000
3	腰甲	298	HARDUMMY	242	64	7	pl068_0000
3	腰甲	244	皇后腰甲γ	243	70	7	pl051_0020
3	腰甲	293	傑洛特的腰α	244	70	7	pl118_0000
3	腰甲	294	希里的腰α	245	70	7	pl119_0000
3	腰甲	295	【傑洛特】服裝‧腰部	246	0	7	pl118_0000
3	腰甲	296	【希里】服裝‧腰部	247	0	7	pl119_0000
3	腰甲	249	絢輝龍鎧羅腰甲γ	248	72	7	pl049_0020
3	腰甲	250	防衛隊【腰甲】α	249	50	5	pl121_0000
3	腰甲	300	【冰狼】服裝‧腰部	250	0	8	pl105_0000
3	腰甲	301	【守護者】服裝‧腰部	545	0	5	pl121_0000
3	腰甲	302	精英·骨製腰甲α	252	114	8	pl003_0000
3	腰甲	303	精英·骨製腰甲β	253	114	8	pl003_0000
3	腰甲	304	精英·合金腰甲α	254	114	8	pl004_0000
3	腰甲	305	精英·合金腰甲β	255	114	8	pl004_0000
3	腰甲	306	精英·巨蜂腰甲α	256	116	8	pl007_0001
3	腰甲	307	精英·巨蜂腰甲β	257	116	8	pl007_0001
3	腰甲	308	精英·巨甲蟲腰甲α	258	116	8	pl017_0001
3	腰甲	309	精英·巨甲蟲腰甲β	259	116	8	pl017_0001
3	腰甲	324	精英·凶豺龍腰甲α	274	116	8	pl008_0001
3	腰甲	325	精英·凶豺龍腰甲β	275	116	8	pl008_0001
3	腰甲	326	精英·眩鳥腰甲α	276	116	8	pl023_0001
3	腰甲	327	精英·眩鳥腰甲β	277	116	8	pl023_0001
3	腰甲	328	精英·凶顎龍腰甲α	278	116	8	pl022_0001
3	腰甲	329	精英·凶顎龍腰甲β	279	116	8	pl022_0001
3	腰甲	330	精英·岩賊龍腰甲α	280	120	8	pl039_0001
3	腰甲	331	精英·岩賊龍腰甲β	281	120	8	pl039_0001
3	腰甲	332	精英·搔鳥腰甲α	282	116	8	pl009_0001
3	腰甲	333	精英·搔鳥腰甲β	283	116	8	pl009_0001
3	腰甲	334	精英·毒妖鳥腰甲α	284	118	8	pl010_0001
3	腰甲	335	精英·毒妖鳥腰甲β	285	118	8	pl010_0001
3	腰甲	336	精英·土砂龍腰甲α	286	118	8	pl012_0001
3	腰甲	337	精英·土砂龍腰甲β	287	118	8	pl012_0001
3	腰甲	338	精英·泥魚龍腰甲α	288	118	8	pl011_0001
3	腰甲	339	精英·泥魚龍腰甲β	289	118	8	pl011_0001
3	腰甲	340	精英·冰魚龍腰甲α	290	118	8	pl110_0000
3	腰甲	341	精英·冰魚龍腰甲β	291	118	8	pl110_0000
3	腰甲	342	精英·飛雷龍腰甲α	292	120	8	pl013_0001
3	腰甲	343	精英·飛雷龍腰甲β	293	120	8	pl013_0001
3	腰甲	344	精英·礦石腰甲α	294	128	8	pl025_0000
3	腰甲	345	精英·礦石腰甲β	295	128	8	pl025_0000
3	腰甲	346	精英·猛牛龍腰甲α	296	130	8	pl084_0000
3	腰甲	347	精英·猛牛龍腰甲β	297	130	8	pl084_0010
3	腰甲	348	精英·蠻顎龍腰甲α	298	132	8	pl020_0001
3	腰甲	349	精英·蠻顎龍腰甲β	299	132	8	pl020_0011
3	腰甲	350	精英·雌火龍腰甲α	300	130	8	pl021_0001
3	腰甲	351	精英·雌火龍腰甲β	301	130	8	pl021_0011
3	腰甲	352	精英·火龍心腰甲α	302	132	8	pl021_0101
3	腰甲	353	精英·火龍心腰甲β	303	132	8	pl021_0111
3	腰甲	354	精英·浮空龍腰甲α	304	130	8	pl024_0001
3	腰甲	355	精英·浮空龍腰甲β	305	130	8	pl024_0001
3	腰甲	356	精英·浮夢腰甲α	306	132	8	pl024_0101
3	腰甲	357	精英·浮夢腰甲β	307	132	8	pl024_0101
3	腰甲	358	精英·妖水腰甲α	308	132	8	pl010_0101
3	腰甲	359	精英·妖水腰甲β	309	132	8	pl010_0101
3	腰甲	360	精英·朱毒腰甲α	310	132	8	pl013_0101
3	腰甲	361	精英·朱毒腰甲β	311	132	8	pl013_0101
3	腰甲	362	精英·骨鎚龍腰甲α	312	134	8	pl028_0001
3	腰甲	363	精英·骨鎚龍腰甲β	313	134	8	pl028_0001
3	腰甲	364	【皮製】服裝‧腰部	314	0	4	pl001_0000
3	腰甲	365	【鎖甲】服裝‧腰部	315	0	4	pl014_0000
3	腰甲	366	【獵人α】服裝‧腰部	316	0	4	pl002_0000
3	腰甲	367	【獵人β】服裝‧腰部	317	0	4	pl002_0010
3	腰甲	368	【骨製】服裝‧腰部	318	0	4	pl003_0000
3	腰甲	369	【合金】服裝‧腰部	319	0	4	pl004_0000
3	腰甲	370	【巨蜂】服裝‧腰部	320	0	4	pl007_0000
3	腰甲	371	【巨甲】服裝‧腰部	321	0	4	pl017_0000
3	腰甲	378	精英·鑄鐵腰甲α	328	136	9	pl031_0000
3	腰甲	379	精英·鑄鐵腰甲β	329	136	9	pl031_0000
3	腰甲	380	精英·冰牙龍腰甲α	330	138	9	pl089_0000
3	腰甲	381	精英·冰牙龍腰甲β	331	138	9	pl089_0010
3	腰甲	382	精英·火龍腰甲α	332	140	9	pl033_0001
3	腰甲	383	精英·火龍腰甲β	333	140	9	pl033_0011
3	腰甲	384	精英·角龍腰甲α	334	140	9	pl034_0001
3	腰甲	385	精英·角龍腰甲β	335	140	9	pl034_0011
3	腰甲	386	精英·風漂龍腰甲α	336	140	9	pl027_0001
3	腰甲	387	精英·風漂龍腰甲β	337	140	9	pl027_0011
3	腰甲	388	精英·慘爪腰甲α	338	140	9	pl029_0001
3	腰甲	389	精英·慘爪腰甲β	339	140	9	pl029_0011
3	腰甲	390	精英·熔岩龍腰甲α	340	140	9	pl040_0001
3	腰甲	391	精英·熔岩龍腰甲β	341	140	9	pl040_0001
3	腰甲	392	精英·爆鎚龍腰甲α	342	144	9	pl041_0001
3	腰甲	393	精英·爆鎚龍腰甲β	343	144	9	pl041_0001
3	腰甲	394	精英·迅龍腰甲α	344	140	9	pl080_0000
3	腰甲	395	精英·迅龍腰甲β	345	140	9	pl080_0010
3	腰甲	396	精英·斬龍腰甲α	346	142	9	pl081_0000
3	腰甲	397	精英·斬龍腰甲β	347	142	9	pl081_0010
3	腰甲	398	精英·碎龍腰甲α	348	142	9	pl082_0000
3	腰甲	399	精英·碎龍腰甲β	349	142	9	pl082_0010
3	腰甲	400	精英·轟龍腰甲α	350	142	9	pl083_0000
3	腰甲	401	精英·轟龍腰甲β	351	142	9	pl083_0010
3	腰甲	402	精英·雷顎腰甲α	352	146	10	pl020_0101
3	腰甲	403	精英·雷顎腰甲β	353	146	10	pl020_0111
3	腰甲	404	【凶豺龍】服裝‧腰部	354	0	4	pl008_0000
3	腰甲	405	【搔鳥】服裝‧腰部	355	0	4	pl009_0000
3	腰甲	406	精英·黑帶腰甲α	356	150	10	pl093_0000
3	腰甲	407	精英·黑帶腰甲β	357	150	10	pl093_0000
3	腰甲	411	【眩鳥】服裝‧腰部	361	0	4	pl023_0000
3	腰甲	412	【凶顎龍】服裝‧腰部	362	0	4	pl022_0000
3	腰甲	413	精英·霜漂腰甲α	363	146	10	pl027_0500
3	腰甲	414	精英·霜漂腰甲β	364	146	10	pl027_0510
3	腰甲	415	精英·火龍魂腰甲α	365	148	10	pl033_0101
3	腰甲	416	精英·火龍魂腰甲β	366	148	10	pl033_0111
3	腰甲	417	精英·暴君角龍腰甲α	367	148	10	pl034_0101
3	腰甲	418	精英·暴君角龍腰甲β	368	148	10	pl034_0111
3	腰甲	419	精英·亡爪腰甲α	369	148	10	pl029_0101
3	腰甲	420	精英·亡爪腰甲β	370	148	10	pl029_0111
3	腰甲	421	精英·斬黃腰甲α	371	150	10	pl081_0100
3	腰甲	422	精英·斬黃腰甲β	372	150	10	pl081_0110
3	腰甲	423	精英·機械腰甲α	373	142	9	pl091_0000
3	腰甲	424	精英·機械腰甲β	374	142	9	pl091_0000
3	腰甲	426	【毒妖鳥α】服裝‧腰部	376	0	4	pl010_0000
